10.092999661819405, 0.13127043174388575
59.435238417314835, 0.7876789538947158
98.64178221170106, 1.7881580430616637
147.90856442340208, 3.2846494194566596
217.28800304362528, 5.860232780971707
297.8724213730132, 8.687042047119832
396.38358133243145, 11.929461165595763
494.93172979370985, 14.760074963363772
594.6702739262766, 16.83761695412017
694.4392543118025, 18.576301995265474
793.1298613459587, 19.820877014992675
891.8426614812311, 20.818368842295122
991.7085366442825, 21.478292026990033
1091.5668329387893, 22.22259328147898
1190.3326851538723, 22.6294386202232
1388.9854582346973, 23.461898320369745
